timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 07:30:45.763, 1, 185.12 W, 33, 255 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 3, 184.95 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 4, 179.01 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:45.763, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 1, 184.54 W, 33, 157 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 3, 184.96 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 4, 179.01 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 6, 178.06 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:46.763, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 0, 180.03 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 1, 183.28 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 3, 184.92 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 4, 178.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 6, 178.34 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:47.763, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 0, 180.03 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 1, 183.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 3, 184.84 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 4, 178.96 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 6, 178.30 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:48.764, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 1, 183.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 3, 184.88 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 4, 178.84 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 6, 178.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:49.764, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 0, 180.03 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 3, 184.88 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 4, 179.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:50.764, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 3, 184.95 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 4, 179.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.764, 6, 178.25 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:51.765, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 0, 180.03 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 3, 184.95 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 4, 178.69 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 6, 178.34 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:52.765, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 0, 179.95 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 3, 184.88 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 4, 179.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 6, 178.37 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:53.765, 7, 176.61 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 0, 179.64 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 3, 184.88 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 4, 179.05 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:54.765, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 3, 184.84 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 4, 179.05 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 6, 178.38 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:55.765, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 3, 184.69 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 4, 178.81 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 6, 178.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:56.765, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 0, 179.91 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 3, 184.84 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 4, 178.82 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 6, 178.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:57.765, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.765, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.765, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.765, 2, 184.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.765, 3, 184.61 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.766, 4, 178.95 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.766, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.766, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:58.766, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 0, 179.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 3, 184.30 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 4, 178.72 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:30:59.766, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 3, 183.98 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 4, 178.95 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:00.766, 7, 176.63 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 0, 179.88 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 3, 184.69 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 4, 178.85 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 6, 178.30 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:01.766, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 3, 184.91 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 4, 179.84 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 5, 180.70 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:02.766, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 2, 184.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 3, 184.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 4, 179.90 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 5, 181.40 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 6, 178.57 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:03.767, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 0, 179.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 2, 184.02 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 3, 183.99 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 4, 179.25 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 5, 180.93 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:04.767, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 0, 179.73 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 3, 183.75 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 4, 179.32 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 6, 178.49 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:05.767, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 0, 179.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 2, 184.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 3, 183.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 4, 179.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:06.767, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 0, 179.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 2, 184.02 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 3, 183.24 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 4, 179.00 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:07.767, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 0, 179.47 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 2, 184.02 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 3, 183.13 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 4, 179.23 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:08.767, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 0, 179.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 2, 184.05 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 3, 183.12 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 4, 179.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.767, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.768, 6, 178.53 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:09.768, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 0, 179.33 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 2, 183.98 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 3, 183.28 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 4, 179.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:10.768, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 0, 178.95 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 2, 183.82 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 3, 183.12 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 4, 178.90 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 6, 178.53 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:11.768, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 0, 178.89 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 2, 183.75 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 3, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 4, 178.89 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:12.768, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:13.768, 0, 178.79 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:13.768, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:13.768, 2, 183.83 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:13.768, 3, 183.04 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:31:13.768, 4, 178.93 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
