timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 07:56:23.892, 2, 184.48 W, 31, 157 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:23.892, 3, 191.26 W, 35, 487 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:23.892, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:23.892, 5, 180.61 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:23.892, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:23.892, 7, 176.63 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 1, 183.48 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 3, 187.92 W, 34, 307 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 4, 178.79 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:24.892, 7, 176.64 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 1, 183.13 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 3, 186.55 W, 34, 195 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 4, 178.96 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 5, 180.61 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 6, 178.06 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:25.892, 7, 176.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 3, 185.22 W, 34, 127 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 5, 180.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 6, 178.22 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:26.892, 7, 176.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 3, 185.02 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 5, 180.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 6, 178.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:27.892, 7, 176.64 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.892, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 3, 185.04 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 4, 179.08 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:28.893, 7, 176.61 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 3, 185.04 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 4, 178.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:29.893, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 1, 183.12 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 3, 185.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 4, 178.96 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:30.893, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 1, 183.12 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 3, 185.04 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 4, 178.72 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 6, 178.22 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:31.893, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 1, 183.12 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 3, 185.02 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 4, 179.03 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 6, 178.34 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:32.893, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.893, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.893, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.893, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.893, 3, 185.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.894, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.894, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.894, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:33.894, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 1, 183.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 3, 185.07 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 6, 177.98 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:34.894, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 1, 183.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 3, 185.06 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 4, 179.10 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 6, 178.37 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:35.894, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 1, 183.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 3, 185.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:36.894, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 3, 184.94 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 4, 178.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:37.894, 7, 176.61 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 0, 180.03 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 3, 184.75 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 4, 178.77 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 6, 178.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:38.894, 7, 176.61 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.894, 0, 179.80 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.894, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 3, 184.81 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 4, 178.88 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 5, 180.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:39.895, 7, 176.63 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 1, 183.12 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 3, 184.90 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 4, 178.74 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 5, 180.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:40.895, 7, 176.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 1, 183.13 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 3, 184.79 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 4, 178.91 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 5, 180.60 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:41.895, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 1, 183.11 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 3, 185.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 4, 179.71 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:42.895, 7, 176.64 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 0, 179.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 1, 183.12 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 3, 184.63 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 4, 179.65 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 5, 180.95 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 6, 178.49 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:43.895, 7, 176.64 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 0, 179.88 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 1, 183.13 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 3, 184.15 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 4, 178.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 5, 180.78 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 6, 178.64 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:44.895, 7, 176.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.895, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 1, 183.11 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 3, 184.06 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 4, 178.77 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:45.896, 7, 176.66 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 0, 179.64 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 1, 183.10 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 3, 183.73 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 4, 178.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:46.896, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 0, 179.68 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 1, 183.07 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 2, 184.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 3, 183.43 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 4, 178.91 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 6, 178.57 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:47.896, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 1, 183.08 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 3, 183.38 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 4, 178.90 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:48.896, 7, 176.63 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 1, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 3, 183.65 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 4, 179.16 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:49.896, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 0, 179.54 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 1, 183.11 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 2, 184.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 3, 183.45 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 4, 179.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:50.896, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.896, 0, 179.37 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 1, 183.10 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 3, 183.20 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 4, 178.97 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:51.897, 7, 176.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 0, 179.27 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 1, 183.10 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 2, 183.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 3, 183.27 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 4, 178.86 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 5, 180.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 6, 178.53 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:52.897, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:53.897, 0, 179.45 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:53.897, 1, 183.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:53.897, 2, 183.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:53.897, 3, 183.14 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 07:56:53.897, 4, 179.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
