timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 23:11:49.223, 0, 244.62 W, 33, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.226, 1, 186.53 W, 35, 240 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.232, 2, 214.61 W, 32, 352 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.236, 3, 201.73 W, 36, 727 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.241, 4, 178.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.249, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.256, 6, 178.37 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:49.263, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 0, 218.82 W, 32, 900 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 1, 184.95 W, 35, 150 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 2, 185.46 W, 32, 225 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 3, 189.93 W, 35, 457 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 4, 178.87 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 6, 178.18 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:50.271, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 0, 187.01 W, 31, 570 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 1, 184.96 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 2, 184.05 W, 31, 142 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 3, 187.79 W, 35, 285 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 4, 178.82 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 6, 178.02 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:51.272, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 0, 183.90 W, 31, 390 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 1, 184.96 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 2, 184.07 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 3, 186.85 W, 35, 180 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 4, 178.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 6, 178.03 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:52.272, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 0, 182.16 W, 31, 225 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 1, 184.93 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 2, 184.09 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 3, 186.01 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 4, 178.86 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 6, 177.90 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:53.272, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 0, 181.32 W, 31, 142 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 1, 184.88 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 2, 184.10 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 3, 185.22 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 4, 178.79 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 6, 177.73 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:54.272, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:55.272, 0, 180.30 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:11:55.272, 1, 184.72 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
