timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 23:02:54.159, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 0, 180.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 2, 183.99 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 4, 179.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 5, 180.70 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 6, 178.45 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:55.159, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 0, 180.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 2, 183.99 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 3, 184.73 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 4, 180.19 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 5, 181.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 6, 178.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:56.160, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 0, 180.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 3, 184.38 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 4, 179.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 5, 181.48 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 6, 178.56 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:57.160, 7, 176.74 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 0, 180.00 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 2, 183.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 3, 184.37 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 4, 179.43 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 5, 180.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 6, 178.53 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:58.160, 7, 176.78 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 3, 184.19 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 4, 179.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 6, 178.52 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:02:59.160, 7, 176.66 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 0, 179.96 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 3, 183.71 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 4, 179.05 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 6, 178.57 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:00.160, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 0, 179.74 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 2, 183.90 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 3, 183.50 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 4, 178.96 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 5, 180.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 6, 178.41 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:01.160, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.160, 0, 179.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.160, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.160, 2, 183.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.160, 3, 183.60 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.161, 4, 179.21 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.161, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.161, 6, 178.41 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:02.161, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 0, 179.88 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 2, 183.75 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 3, 183.26 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 4, 178.93 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 6, 178.41 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:03.161, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 0, 179.82 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 2, 183.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 3, 183.21 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 4, 178.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 5, 180.66 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 6, 178.45 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:04.161, 7, 176.59 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 0, 179.66 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 2, 183.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 3, 183.22 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 4, 179.06 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 6, 178.57 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:05.161, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:06.161, 0, 179.78 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:06.161, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:06.161, 2, 183.63 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:06.161, 3, 183.14 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 23:03:06.161, 4, 179.10 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
