timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 02:23:34.581, 0, 178.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.590, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.598, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.606, 3, 181.33 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.614, 4, 178.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.621, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.629, 6, 178.34 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:34.636, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 0, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 1, 181.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 3, 181.49 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 4, 178.85 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 6, 178.41 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:35.644, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 0, 178.58 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 1, 181.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 3, 181.52 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 4, 178.96 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 6, 178.41 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:36.644, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.644, 0, 178.25 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 3, 181.18 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 4, 178.90 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 6, 178.34 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:37.645, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 0, 178.39 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 1, 181.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 3, 181.21 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 4, 178.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 6, 178.33 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:38.645, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 0, 178.66 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 3, 181.22 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 4, 178.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 6, 178.37 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:39.645, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 0, 178.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 3, 181.21 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 4, 179.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 6, 178.57 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:40.645, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 0, 178.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 1, 181.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 3, 181.14 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 4, 179.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.645, 6, 178.49 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:41.646, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:42.646, 0, 178.70 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:42.646, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:42.646, 2, 182.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 02:23:42.646, 3, 181.63 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
