timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:12:46.717, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:46.717, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 0, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 4, 179.76 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 5, 182.22 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:47.717, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 0, 178.32 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 1, 181.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 4, 180.07 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 5, 182.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:48.718, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 0, 178.24 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 4, 179.60 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 5, 182.30 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:49.718, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 0, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 4, 179.76 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 5, 182.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:50.718, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 0, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 4, 179.93 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 5, 182.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:51.718, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 0, 178.63 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 4, 179.70 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 5, 182.26 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:52.718, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 0, 178.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 3, 182.88 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 4, 179.60 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 5, 182.29 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:53.718, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 0, 178.35 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 4, 179.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.718, 5, 182.21 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.719, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:54.719, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 0, 178.24 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 4, 179.72 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 5, 182.22 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:55.719, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 0, 178.20 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 4, 179.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 5, 182.29 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:56.719, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 0, 178.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 1, 181.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 3, 182.85 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 4, 179.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 5, 182.18 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:57.719, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 0, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 4, 179.82 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 5, 182.41 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:58.719, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 0, 178.28 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 3, 182.86 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 4, 179.79 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 5, 182.29 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:12:59.719, 7, 176.62 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 0, 178.27 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 4, 179.65 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 5, 182.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:00.719, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.719, 0, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 3, 182.86 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 4, 179.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 5, 182.45 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:01.720, 7, 176.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 0, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 4, 179.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 5, 182.45 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:02.720, 7, 176.66 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 0, 178.09 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 1, 181.06 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 2, 182.03 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 3, 182.90 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 4, 179.91 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 5, 182.29 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:03.720, 7, 176.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 0, 178.24 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 3, 182.85 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 4, 179.84 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 5, 182.26 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:04.720, 7, 176.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 0, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 4, 179.53 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 5, 182.25 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:05.720, 7, 176.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 0, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 3, 182.88 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 4, 180.01 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 5, 182.49 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:06.720, 7, 176.62 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.720, 0, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.720, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.720, 2, 182.04 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.721, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.721, 4, 179.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.721, 5, 182.41 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.721, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:07.721, 7, 176.66 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:08.721, 0, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:08.721, 1, 181.05 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:08.721, 2, 182.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:08.721, 3, 182.89 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:13:08.721, 4, 179.58 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
