timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:48:44.265, 0, 232.49 W, 33, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.269, 1, 239.16 W, 37, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.273, 2, 205.91 W, 32, 315 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.313, 3, 234.73 W, 37, 810 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.319, 4, 178.57 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.328, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.338, 6, 177.05 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:44.348, 7, 176.59 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 0, 215.63 W, 32, 375 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 1, 195.90 W, 36, 615 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 2, 185.70 W, 32, 202 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 3, 189.99 W, 36, 510 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 4, 178.65 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 6, 176.83 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:45.357, 7, 176.58 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:46.357, 0, 182.43 W, 31, 240 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:46.357, 1, 188.35 W, 35, 390 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:46.357, 2, 184.10 W, 32, 127 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:48:46.357, 3, 187.60 W, 35, 322 MHz, 3996 MHz, 0 %, 0 %
