timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:38:28.665, 0, 232.09 W, 32, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.669, 1, 226.47 W, 35, 382 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.674, 2, 237.90 W, 32, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.678, 3, 214.07 W, 36, 622 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.683, 4, 178.73 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.706, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.735, 6, 177.16 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:28.744, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 0, 197.21 W, 31, 735 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 1, 185.54 W, 34, 240 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 2, 215.18 W, 31, 337 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 3, 188.35 W, 35, 390 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 4, 178.68 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 6, 177.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:29.753, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 0, 184.91 W, 31, 465 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 1, 184.91 W, 34, 150 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 2, 185.86 W, 31, 217 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 3, 186.90 W, 35, 247 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 4, 178.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 6, 177.15 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:30.753, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 0, 182.85 W, 31, 292 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 1, 183.92 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 2, 184.99 W, 31, 142 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 3, 186.11 W, 35, 157 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 4, 178.65 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 6, 177.28 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:31.753, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.753, 0, 181.55 W, 31, 187 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.753, 1, 183.01 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.753, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.753, 3, 184.96 W, 35, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.753, 4, 178.70 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.754, 6, 177.23 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:32.754, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 0, 180.57 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 1, 183.01 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 3, 184.96 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 4, 178.90 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 6, 177.55 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:33.754, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 1, 183.16 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 2, 184.09 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 3, 184.98 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 6, 177.39 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:34.754, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 2, 184.08 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 3, 184.97 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 6, 177.27 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:35.754, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 2, 184.09 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 3, 184.97 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 6, 177.46 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:36.754, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 3, 184.98 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 6, 177.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:37.754, 7, 176.59 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 3, 184.98 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 4, 178.69 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 6, 177.42 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:38.754, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 2, 184.05 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 3, 184.96 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 4, 178.75 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 6, 177.38 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:39.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 3, 184.96 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 4, 178.89 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 6, 177.36 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:40.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 2, 184.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 3, 184.97 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 4, 178.65 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 6, 177.46 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:41.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 3, 185.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 4, 178.76 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 6, 177.55 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:42.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 3, 184.96 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 4, 178.66 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 6, 177.61 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:43.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 2, 184.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 3, 184.97 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 6, 177.66 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:44.755, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 2, 184.09 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 3, 184.81 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 4, 178.72 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.755, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.756, 6, 177.55 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:45.756, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 2, 184.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 3, 184.80 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 4, 178.74 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 6, 177.46 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:46.756, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 0, 180.07 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 2, 184.09 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 3, 184.77 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 4, 178.71 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 6, 177.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:47.756, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 2, 184.04 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 3, 184.73 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 4, 178.73 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 6, 177.32 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:38:48.756, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
