timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:20:50.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 0, 180.01 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 4, 178.79 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 6, 178.26 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:51.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 0, 180.00 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 4, 179.24 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 6, 178.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:52.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 0, 180.00 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 3, 184.86 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 4, 178.95 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 6, 178.37 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:53.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 0, 179.99 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 4, 178.83 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 6, 178.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:54.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 0, 180.00 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 3, 184.88 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 6, 178.34 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:55.124, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 0, 179.95 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 6, 178.40 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:56.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 0, 179.92 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 4, 179.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:57.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 0, 179.92 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 3, 184.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 4, 179.07 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:58.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 2, 183.90 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 3, 184.80 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 4, 179.27 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 6, 178.29 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:20:59.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 0, 179.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 2, 183.79 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 3, 184.85 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 4, 179.23 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 6, 178.38 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:00.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 0, 179.76 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 2, 183.56 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 3, 184.68 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 4, 179.07 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 6, 178.53 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:01.125, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 0, 179.68 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 2, 183.36 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 3, 184.71 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 4, 178.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.125, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.126, 6, 178.37 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:02.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 0, 179.65 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 2, 183.41 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 3, 184.55 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 6, 178.49 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:03.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 0, 179.77 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 2, 183.32 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 3, 184.40 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 4, 179.05 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:04.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 0, 179.18 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 2, 182.76 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 3, 184.17 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 4, 179.27 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:05.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 0, 179.42 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 2, 182.78 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 3, 184.21 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 4, 179.03 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:06.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 0, 179.33 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 1, 183.01 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 2, 182.65 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 3, 184.06 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 4, 178.90 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 6, 178.57 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:07.126, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.126, 0, 179.45 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.126, 1, 182.97 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.126, 2, 182.42 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.127, 3, 183.99 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.127, 4, 178.93 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.127, 6, 178.60 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:08.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 0, 179.28 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 1, 182.93 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 2, 182.43 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 3, 183.66 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 4, 179.08 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:09.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 0, 179.04 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 1, 182.74 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 2, 182.28 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 3, 183.70 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 4, 179.24 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 6, 178.33 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:10.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 0, 179.15 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 1, 182.74 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 2, 182.27 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 3, 183.63 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 4, 179.06 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 6, 178.44 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:11.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 0, 178.99 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 1, 182.58 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 2, 182.08 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 3, 183.48 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 4, 179.09 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 6, 178.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:12.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 0, 179.09 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 1, 182.36 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 2, 182.12 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 3, 183.24 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 4, 178.99 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:13.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 0, 178.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 1, 182.42 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 2, 182.08 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 3, 183.13 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 4, 179.02 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 6, 178.48 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:14.127, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 0, 178.93 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 1, 182.43 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 2, 182.04 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 3, 183.24 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 4, 179.26 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 6, 178.45 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:15.128, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 0, 178.60 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 1, 182.09 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 2, 182.08 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 3, 183.04 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 4, 178.95 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 6, 178.52 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:16.128, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:17.128, 0, 178.66 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:17.128, 1, 181.64 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:17.128, 2, 182.08 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:17.128, 3, 183.02 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:21:17.128, 4, 179.21 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
