timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/23 13:29:25.198, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.198, 0, 180.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.198, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.198, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.199, 3, 184.84 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.199, 4, 178.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.199, 6, 178.13 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:26.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 0, 180.08 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 3, 184.80 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 4, 178.69 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 6, 177.86 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:27.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 0, 180.06 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 3, 184.77 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 4, 178.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 6, 177.84 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:28.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 3, 184.49 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 4, 178.67 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 6, 177.79 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:29.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 0, 179.96 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 2, 183.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 3, 184.08 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 4, 178.83 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 6, 178.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:30.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 2, 183.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 3, 183.85 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 4, 178.68 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 6, 177.99 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:31.199, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 0, 179.98 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 2, 183.83 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/23 13:29:32.200, 3, 184.10 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
