timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 06:24:32.683, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:32.683, 3, 185.00 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:32.683, 4, 178.57 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:32.683, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:32.683, 6, 177.82 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:32.683, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 1, 183.05 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 3, 185.02 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 4, 178.78 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 6, 177.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:33.683, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 0, 180.11 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 3, 185.04 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 4, 178.70 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 6, 178.06 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:34.683, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 1, 183.13 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 2, 184.10 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 3, 185.03 W, 34, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 4, 178.67 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 6, 177.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:35.683, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 1, 183.07 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 3, 185.02 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 4, 178.62 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 6, 177.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:36.683, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.683, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.683, 1, 183.02 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.683, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.683, 3, 185.00 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.684, 4, 179.00 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.684, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.684, 6, 177.68 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:37.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 3, 185.04 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 4, 178.67 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 6, 178.17 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:38.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 3, 185.03 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 4, 178.70 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 6, 177.76 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:39.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 1, 183.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 3, 184.99 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 4, 178.69 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 6, 178.10 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:40.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 3, 185.04 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 4, 178.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 5, 180.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 6, 177.95 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:41.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 0, 180.11 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 1, 183.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 3, 185.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 4, 179.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 6, 177.83 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:42.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 0, 180.04 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 1, 183.03 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 3, 184.97 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 4, 179.86 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 5, 180.93 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 6, 178.41 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:43.684, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 2, 184.10 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 3, 184.96 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 5, 180.74 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 6, 178.64 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:44.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 3, 184.94 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 4, 178.82 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:45.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 1, 183.02 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 3, 184.62 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 4, 178.74 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 6, 178.10 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:46.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 0, 180.03 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 3, 184.52 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 4, 178.77 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 6, 177.84 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:47.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 0, 180.11 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 3, 184.38 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 4, 178.90 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 6, 178.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:48.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 3, 184.29 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 4, 178.85 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 6, 177.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:49.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 0, 179.99 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 1, 183.03 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 3, 184.18 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 4, 179.08 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 6, 177.92 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:50.685, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 0, 180.07 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 3, 183.68 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 4, 178.91 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 6, 177.98 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:51.686, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 0, 179.87 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 1, 183.01 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 3, 183.62 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 4, 178.66 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 6, 178.11 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:52.686, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:53.686, 0, 179.80 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:53.686, 1, 183.02 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:53.686, 2, 184.10 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:53.686, 3, 183.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:24:53.686, 4, 178.87 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
