timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/03/24 06:05:53.004, 0, 188.24 W, 31, 285 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.011, 1, 225.08 W, 34, 390 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.019, 2, 249.72 W, 32, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.025, 3, 210.76 W, 34, 592 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.029, 4, 179.88 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.040, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.048, 6, 177.94 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:53.062, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 0, 180.74 W, 30, 180 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 1, 185.41 W, 33, 247 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 2, 237.74 W, 31, 2032 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 3, 188.92 W, 34, 375 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 4, 179.04 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 6, 178.02 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:54.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 0, 180.00 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 1, 183.65 W, 33, 157 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 2, 194.45 W, 30, 667 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 3, 186.74 W, 34, 240 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 6, 178.07 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:55.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 0, 180.04 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 2, 188.63 W, 30, 420 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 3, 185.46 W, 34, 150 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 4, 178.80 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 6, 178.15 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:56.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 0, 180.05 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 2, 186.12 W, 30, 270 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 3, 184.90 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 4, 178.65 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 6, 178.07 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:57.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 0, 180.09 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 2, 184.74 W, 30, 172 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 3, 184.85 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 4, 178.81 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:58.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 0, 180.01 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 1, 183.01 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 2, 184.03 W, 30, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 3, 184.84 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 4, 178.69 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 6, 178.14 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:05:59.073, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 0, 180.06 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 3, 184.85 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 4, 178.89 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 6, 178.18 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:00.074, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 0, 180.06 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 3, 184.86 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 4, 179.01 W, 25, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 5, 180.58 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 6, 178.11 W, 26, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:01.074, 7, 176.58 W, 27, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:02.074, 0, 180.05 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:02.074, 1, 183.01 W, 32, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:02.074, 2, 183.98 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/03/24 06:06:02.074, 3, 184.84 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
